scope,outer_fold,stage,configuration_id,base_configuration_id,motif_configuration_id,motif_descriptor,c_value,source_group_exponent,descriptor_dimensions,complexity_rank,is_exact_reference,eligible,eligibility_failures,eligible_selection_rank,selected,evaluated_examples,fit_count,maximum_iterations,accuracy,macro_f1,balanced_accuracy,source_group_balanced_accuracy,ceramic_worst_group_recall,robustness_score,readiness_score,minimum_fold_readiness_score,hard_three_accuracy,opishnyan_recall,bubnivka_recall,bubnivka_precision,ceramic_macro_f1,per_class_recall_json,per_class_group_recall_json
outer_inner_oof,0,motif,motif_texture_dispersion__c1__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_dispersion__c1__source0p5,texture_dispersion,1.0,0.5,384,4,False,False,accuracy_drop|macro_f1_drop|source_robustness_drop|recall_drop:02_ornek|recall_drop:04_petrykivka_painting|recall_drop:05_kosiv_ceramics,,False,1193,12,85,0.8717518860016764,0.8617347723804432,0.8672897364073835,0.8669089826493963,0.6054585295656725,0.7129706863913847,0.746940376405705,0.6092285636884623,0.6086956521739131,0.6583333333333333,0.8588235294117647,0.7336683417085427,0.8018068931470377,"{""01_opishnyan_ceramics"":0.6583333333333333,""02_ornek"":0.9401709401709402,""03_bubnivka_ceramics"":0.8588235294117647,""04_petrykivka_painting"":0.9326923076923077,""05_kosiv_ceramics"":0.9464285714285714}","{""01_opishnyan_ceramics"":0.6054585295656725,""02_ornek"":0.9394812680115274,""03_bubnivka_ceramics"":0.8883541295306001,""04_petrykivka_painting"":0.9459141681363903,""05_kosiv_ceramics"":0.9553368180027905}"
outer_inner_oof,0,motif,motif_texture_dispersion__c10__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_texture_dispersion__c10__source0p5,texture_dispersion,10.0,0.5,384,4,False,False,accuracy_drop|macro_f1_drop|source_robustness_drop|opishnyan_group_recall_drop|recall_drop:02_ornek|recall_drop:05_kosiv_ceramics,,False,1193,12,133,0.8893545683151718,0.8762092056595483,0.88440987933635,0.8746701432686732,0.5295992384808175,0.6597375800074691,0.728437215390731,0.6369825364210437,0.5815217391304348,0.6291666666666667,0.888235294117647,0.719047619047619,0.8114041304537034,"{""01_opishnyan_ceramics"":0.6291666666666667,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9615384615384616,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.5295992384808175,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.9282234105763517,""04_petrykivka_painting"":0.9726631393298059,""05_kosiv_ceramics"":0.9688015273800225}"
outer_inner_oof,1,base,global_cls__c10__source0,global_cls__c10__source0,,not_applicable,10.0,0.0,0,6,True,True,,3,False,1449,4,98,0.9123533471359558,0.9093464328123695,0.9285729808879714,0.848784920108382,0.441563107821487,0.5809163095267502,,,,0.8145161290322581,0.9058823529411765,,,"{""01_opishnyan_ceramics"":0.8145161290322581,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.9058823529411765,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.441563107821487,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.861904761904762,""04_petrykivka_painting"":0.9879482657260436,""05_kosiv_ceramics"":0.9697995313720386}"
outer_inner_oof,1,base,global_cls__c10__source0p5,global_cls__c10__source0p5,,not_applicable,10.0,0.5,0,6,False,True,,1,True,1449,4,94,0.9089026915113871,0.9055107050155893,0.9200174201194125,0.855782836680284,0.4900332451376008,0.6232085442537443,,,,0.8266129032258065,0.8647058823529412,,,"{""01_opishnyan_ceramics"":0.8266129032258065,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4900332451376008,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8566666666666666,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,base,three_view_cls_logit_ensemble__c100__source0p5,three_view_cls_logit_ensemble__c100__source0p5,,not_applicable,100.0,0.5,0,8,False,True,,2,False,1449,12,121,0.917184265010352,0.912660755753938,0.9273919749868516,0.862689291713721,0.48945283328790584,0.6245581884758001,,,,0.8387096774193549,0.8764705882352941,,,"{""01_opishnyan_ceramics"":0.8387096774193549,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.8764705882352941,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.48945283328790584,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.8821428571428571,""04_petrykivka_painting"":0.977366255144033,""05_kosiv_ceramics"":0.9817755792762302}"
outer_inner_oof,1,motif,motif_none,global_cls__c10__source0p5,motif_none,none,,0.5,0,0,True,True,,5,False,1449,0,0,0.9089026915113871,0.9055107050155893,0.9200174201194125,0.855782836680284,0.4900332451376008,0.6232085442537443,0.7537823553478481,0.6609243511760742,0.625,0.8266129032258065,0.8647058823529412,0.7135922330097088,0.8632364404973979,"{""01_opishnyan_ceramics"":0.8266129032258065,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4900332451376008,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8566666666666666,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,motif,motif_uniform_mean__c1__source0p5,global_cls__c10__source0p5,motif_uniform_mean__c1__source0p5,uniform_mean,1.0,0.5,384,1,False,False,recall_drop:02_ornek,,False,1449,4,63,0.9130434782608695,0.911225637039346,0.925931722978687,0.8772312368968619,0.5807227207238551,0.6988260609080561,0.7799863556782127,0.6761960948840324,0.6358695652173914,0.8326612903225806,0.8823529411764706,0.7009345794392523,0.8692313832400039,"{""01_opishnyan_ceramics"":0.8326612903225806,""02_ornek"":0.9658119658119658,""03_bubnivka_ceramics"":0.8823529411764706,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.5807227207238551,""02_ornek"":0.9654178674351584,""03_bubnivka_ceramics"":0.8652380952380951,""04_petrykivka_painting"":0.9882422104644326,""05_kosiv_ceramics"":0.9865352906227679}"
outer_inner_oof,1,motif,motif_uniform_mean__c10__source0p5,global_cls__c10__source0p5,motif_uniform_mean__c10__source0p5,uniform_mean,10.0,0.5,384,1,False,True,,1,True,1449,4,74,0.9289164941338854,0.9258127763547689,0.9390845908255775,0.8948654442532822,0.5837651364817881,0.7065879131725482,0.7968787528187747,0.7198453659305895,0.6684782608695652,0.8528225806451613,0.888235294117647,0.722488038277512,0.8861636431656924,"{""01_opishnyan_ceramics"":0.8528225806451613,""02_ornek"":0.9914529914529915,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5837651364817881,""02_ornek"":0.9913544668587896,""03_bubnivka_ceramics"":0.9128571428571429,""04_petrykivka_painting"":0.993827160493827,""05_kosiv_ceramics"":0.9925233145748636}"
outer_inner_oof,1,motif,motif_texture_weighted_mean__c1__source0p5,global_cls__c10__source0p5,motif_texture_weighted_mean__c1__source0p5,texture_weighted_mean,1.0,0.5,384,2,False,False,recall_drop:02_ornek,,False,1449,4,60,0.9137336093857833,0.9106853809549346,0.9231338452116441,0.8765872074721568,0.5863788883866016,0.7026987621195887,0.7871672007329367,0.6661191297133583,0.6630434782608695,0.842741935483871,0.8647058823529412,0.7170731707317073,0.8703762110452206,"{""01_opishnyan_ceramics"":0.842741935483871,""02_ornek"":0.9686609686609686,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.5863788883866016,""02_ornek"":0.968299711815562,""03_bubnivka_ceramics"":0.8597619047619047,""04_petrykivka_painting"":0.9879482657260436,""05_kosiv_ceramics"":0.980547266670672}"
outer_inner_oof,1,motif,motif_texture_weighted_mean__c10__source0p5,global_cls__c10__source0p5,motif_texture_weighted_mean__c10__source0p5,texture_weighted_mean,10.0,0.5,384,2,False,True,,2,False,1449,4,81,0.9268461007591442,0.9231183941757548,0.9352804798511629,0.8916132999207503,0.5854530501762807,0.7068033551533432,0.7973673404190379,0.7057006686103552,0.6739130434782609,0.8548387096774194,0.8764705882352941,0.7303921568627451,0.8837507080294641,"{""01_opishnyan_ceramics"":0.8548387096774194,""02_ornek"":0.9914529914529915,""03_bubnivka_ceramics"":0.8764705882352941,""04_petrykivka_painting"":0.9759615384615384,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.5854530501762807,""02_ornek"":0.9913544668587896,""03_bubnivka_ceramics"":0.9011904761904762,""04_petrykivka_painting"":0.993533215755438,""05_kosiv_ceramics"":0.9865352906227679}"
outer_inner_oof,1,motif,motif_texture_top2_mean__c1__source0p5,global_cls__c10__source0p5,motif_texture_top2_mean__c1__source0p5,texture_top2_mean,1.0,0.5,384,3,False,False,recall_drop:02_ornek|recall_drop:05_kosiv_ceramics,,False,1449,4,58,0.9102829537612146,0.9073016360282992,0.9208532479713695,0.871344670649955,0.5844811151072494,0.6996503424059843,0.7811866589381098,0.6527313729014659,0.6467391304347826,0.8366935483870968,0.8647058823529412,0.7101449275362319,0.8653442427196124,"{""01_opishnyan_ceramics"":0.8366935483870968,""02_ornek"":0.9629629629629629,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.5844811151072494,""02_ornek"":0.962536023054755,""03_bubnivka_ceramics"":0.8469047619047618,""04_petrykivka_painting"":0.9882422104644326,""05_kosiv_ceramics"":0.9745592427185762}"
outer_inner_oof,1,motif,motif_texture_top2_mean__c10__source0p5,global_cls__c10__source0p5,motif_texture_top2_mean__c10__source0p5,texture_top2_mean,10.0,0.5,384,3,False,True,,3,False,1449,4,76,0.9233954451345756,0.919466475941707,0.9312079059635986,0.8899857691894144,0.5843565589482105,0.7054928989976821,0.7938592657891134,0.704392038794594,0.6684782608695652,0.8528225806451613,0.8705882352941177,0.7254901960784313,0.8802515202552631,"{""01_opishnyan_ceramics"":0.8528225806451613,""02_ornek"":0.9886039886039886,""03_bubnivka_ceramics"":0.8705882352941177,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.5843565589482105,""02_ornek"":0.9884726224783862,""03_bubnivka_ceramics"":0.8976190476190476,""04_petrykivka_painting"":0.9929453262786597,""05_kosiv_ceramics"":0.9865352906227679}"
outer_inner_oof,1,motif,motif_texture_dispersion__c1__source0p5,global_cls__c10__source0p5,motif_texture_dispersion__c1__source0p5,texture_dispersion,1.0,0.5,384,4,False,False,accuracy_drop|macro_f1_drop|recall_drop:02_ornek|recall_drop:04_petrykivka_painting|recall_drop:05_kosiv_ceramics,,False,1449,4,85,0.8909592822636301,0.8872861955223783,0.8999560785163252,0.8408551670102534,0.535569797338173,0.6543569654007516,0.7547452135488192,0.6790158494374519,0.625,0.8225806451612904,0.8470588235294118,0.6956521739130435,0.8439113679945471,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9458689458689459,""03_bubnivka_ceramics"":0.8470588235294118,""04_petrykivka_painting"":0.9423076923076923,""05_kosiv_ceramics"":0.9419642857142857}","{""01_opishnyan_ceramics"":0.535569797338173,""02_ornek"":0.9452449567723343,""03_bubnivka_ceramics"":0.8126190476190476,""04_petrykivka_painting"":0.961493239271017,""05_kosiv_ceramics"":0.9493487940506947}"
outer_inner_oof,1,motif,motif_texture_dispersion__c10__source0p5,global_cls__c10__source0p5,motif_texture_dispersion__c10__source0p5,texture_dispersion,10.0,0.5,384,4,False,True,,4,False,1449,4,131,0.9130434782608695,0.9091123288030157,0.9217118875396864,0.8526123814610245,0.49616334252223543,0.6272874007729332,0.7650950467428239,0.6855604762871118,0.6630434782608695,0.842741935483871,0.8647058823529412,0.7241379310344828,0.871470009479757,"{""01_opishnyan_ceramics"":0.842741935483871,""02_ornek"":0.9715099715099715,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9519230769230769,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.49616334252223543,""02_ornek"":0.9711815561959655,""03_bubnivka_ceramics"":0.8428571428571429,""04_petrykivka_painting"":0.9770723104056438,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,2,base,global_cls__c10__source0,global_cls__c10__source0,,not_applicable,10.0,0.0,0,6,True,True,,3,False,1423,4,98,0.9149683766690091,0.9127257013101812,0.9302922743019739,0.8635224368491701,0.450726767974629,0.5922966140759944,,,,0.8127659574468085,0.9117647058823529,,,"{""01_opishnyan_ceramics"":0.8127659574468085,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.9117647058823529,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.450726767974629,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.9304347826086957,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,2,base,global_cls__c10__source0p5,global_cls__c10__source0p5,,not_applicable,10.0,0.5,0,6,False,True,,2,False,1423,4,94,0.9205903021784961,0.91751999843171,0.930692774927756,0.883105689320128,0.567725155933284,0.6911368293762307,,,,0.8382978723404255,0.888235294117647,,,"{""01_opishnyan_ceramics"":0.8382978723404255,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.567725155933284,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.9113526570048309,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,2,base,three_view_cls_logit_ensemble__c100__source0p5,three_view_cls_logit_ensemble__c100__source0p5,,not_applicable,100.0,0.5,0,8,False,True,,1,True,1423,12,121,0.9276177090653549,0.924650961028666,0.9371302466249276,0.8867370470492494,0.56773031004947,0.6922499789308818,,,,0.851063829787234,0.9,,,"{""01_opishnyan_ceramics"":0.851063829787234,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.9,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.56773031004947,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9263285024154589,""04_petrykivka_painting"":0.9782480893592005,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,2,motif,motif_none,three_view_cls_logit_ensemble__c100__source0p5,motif_none,none,,0.5,0,0,True,True,,4,False,1423,0,0,0.9276177090653549,0.924650961028666,0.9371302466249276,0.8867370470492494,0.56773031004947,0.6922499789308818,0.8009265797218622,0.6936164869151337,0.6956521739130435,0.851063829787234,0.9,0.7463414634146341,0.8890031202569163,"{""01_opishnyan_ceramics"":0.851063829787234,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.9,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.56773031004947,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9263285024154589,""04_petrykivka_painting"":0.9782480893592005,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,2,motif,motif_uniform_mean__c1__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_uniform_mean__c1__source0p5,uniform_mean,1.0,0.5,384,1,False,False,accuracy_drop|macro_f1_drop|recall_drop:02_ornek|recall_drop:05_kosiv_ceramics,,False,1423,12,58,0.9191848208011244,0.9166791948992149,0.9277919973226606,0.8917722217336819,0.6469910012494923,0.7499121294404215,0.8104720874454254,0.7032963586318416,0.6956521739130435,0.8468085106382979,0.8823529411764706,0.7317073170731707,0.8768539818161901,"{""01_opishnyan_ceramics"":0.8468085106382979,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8823529411764706,""04_petrykivka_painting"":0.9711538461538461,""05_kosiv_ceramics"":0.9642857142857143}","{""01_opishnyan_ceramics"":0.6469910012494923,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8859903381642512,""04_petrykivka_painting"":0.9832451499118164,""05_kosiv_ceramics"":0.9685712187664804}"
outer_inner_oof,2,motif,motif_uniform_mean__c10__source0p5,three_view_cls_logit_ensemble__c100__source0p5,motif_uniform_mean__c10__source0p5,uniform_mean,10.0,0.5,384,1,False,True,,3,False,1423,12,80,0.9283204497540407,0.9253462990060723,0.938911405078489,0.8929930954677137,0.5750485812548297,0.699591054888179,0.8008338316389728,0.7205808488864752,0.6956521739130435,0.8489361702127659,0.9058823529411765,0.7264150943396226,0.888400560552594,"{""01_opishnyan_ceramics"":0.8489361702127659,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.9058823529411765,""04_petrykivka_painting"":0.9807692307692307,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.5750485812548297,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.929951690821256,""04_petrykivka_painting"":0.993827160493827,""05_kosiv_ceramics"":0.980547266670672}"
