scope,outer_fold,stage,configuration_id,base_configuration_id,correction_configuration_id,feature_family,correction,c_value,source_group_exponent,blend_weight,combined_view_count,is_exact_reference,eligible,eligibility_failures,eligible_selection_rank,selected,evaluated_examples,fit_count,maximum_iterations,accuracy,macro_f1,balanced_accuracy,source_group_balanced_accuracy,ceramic_worst_group_recall,robustness_score,minimum_fold_source_group_balanced_accuracy,boundary_score,minimum_fold_boundary_score,opishnyan_recall,bubnivka_recall,bubnivka_precision,ceramic_macro_f1,per_class_recall_json,per_class_group_recall_json
full_development_oof,,correction,pair_global_cls_patch__c10__source0__blend0p25,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0__blend0p25,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,0.25,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,36,0.9338452451269935,0.9305193720352278,0.9390804152518886,0.8800146888993918,0.5523382872559918,0.6786955647363775,,0.8533716343428849,0.7135382609984969,0.8562874251497006,0.9014084507042254,0.7710843373493976,0.8983051648666791,"{""01_opishnyan_ceramics"":0.8562874251497006,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5523382872559918,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9010989010989011,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c10__source0__blend0p5,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0__blend0p5,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,36,0.9344359125812167,0.9313929080998617,0.9416950582748675,0.8757786345725934,0.5153060514941734,0.6488376080691055,,0.8549822609911607,0.6967023614769519,0.8483033932135728,0.92018779342723,0.7686274509803922,0.8993768157975087,"{""01_opishnyan_ceramics"":0.8483033932135728,""02_ornek"":0.9886104783599089,""03_bubnivka_ceramics"":0.92018779342723,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5153060514941734,""02_ornek"":0.9885057471264368,""03_bubnivka_ceramics"":0.9146520146520146,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c10__source0__blend0p75,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0__blend0p75,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,36,0.9308919078558772,0.9279801575759727,0.9392998486940293,0.8678940358077769,0.47588305767009065,0.6147091946996975,,0.8452064863948634,0.644443360584084,0.8363273453093812,0.92018779342723,0.7509578544061303,0.8940545828841939,"{""01_opishnyan_ceramics"":0.8363273453093812,""02_ornek"":0.9886104783599089,""03_bubnivka_ceramics"":0.92018779342723,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.47588305767009065,""02_ornek"":0.9885057471264368,""03_bubnivka_ceramics"":0.9146520146520146,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c10__source0__blend1,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0__blend1,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,1.0,6,False,False,accuracy_drop|macro_f1_drop|source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,36,0.9279385705847608,0.9249414695144076,0.9367076959018563,0.8642025458095718,0.470713469242789,0.6094642267821138,,0.837800614481561,0.5815229380998908,0.8303393213572854,0.9154929577464789,0.7386363636363636,0.8897391664519975,"{""01_opishnyan_ceramics"":0.8303393213572854,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9154929577464789,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.470713469242789,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9036630036630037,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c10__source0p5__blend0p25,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0p5__blend0p25,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,0.25,6,False,True,,4,False,1693,5,45,0.9362079149438866,0.9329209960079087,0.9406772216391142,0.8895456781762977,0.5893705230178101,0.7089948722878132,,0.8599968092887474,0.7101488679499995,0.8642714570858283,0.9014084507042254,0.7836734693877551,0.9019413832408296,"{""01_opishnyan_ceramics"":0.8642714570858283,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5893705230178101,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9117216117216116,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c10__source0p5__blend0p5,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0p5__blend0p5,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,45,0.9338452451269935,0.9304136081985869,0.9385406497125448,0.8733905689177401,0.5195839877140334,0.6515549799091809,,0.8534390821851947,0.7101488679499995,0.8582834331337326,0.8967136150234741,0.7732793522267206,0.8981288918056106,"{""01_opishnyan_ceramics"":0.8582834331337326,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.8967136150234741,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5195839877140334,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9007326007326006,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c10__source0p5__blend0p75,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0p5__blend0p75,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,45,0.932663910218547,0.9289773172087517,0.9372588602483853,0.8710937791980828,0.5167901995300456,0.648718098718456,,0.8495285312701101,0.6985580164110154,0.8542914171656687,0.892018779342723,0.7692307692307693,0.8953508309789919,"{""01_opishnyan_ceramics"":0.8542914171656687,""02_ornek"":0.9886104783599089,""03_bubnivka_ceramics"":0.892018779342723,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5167901995300456,""02_ornek"":0.9885057471264368,""03_bubnivka_ceramics"":0.8897435897435896,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c10__source0p5__blend1,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0p5__blend1,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,1.0,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,45,0.9314825753101004,0.9278509613007676,0.9359206915154287,0.8617690748643042,0.4811556888501628,0.6175254251760357,,0.8482929940301296,0.6793768340742325,0.8522954091816367,0.8873239436619719,0.7714285714285715,0.8938392557588523,"{""01_opishnyan_ceramics"":0.8522954091816367,""02_ornek"":0.9886104783599089,""03_bubnivka_ceramics"":0.8873239436619719,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.4811556888501628,""02_ornek"":0.9885057471264368,""03_bubnivka_ceramics"":0.8787545787545786,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c100__source0__blend0p25,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0__blend0p25,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,0.25,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,38,0.9344359125812167,0.9316456582307199,0.9410425341979293,0.8792517736537182,0.517855528635302,0.6518116272142708,,0.8562338699196987,0.7135382609984969,0.8542914171656687,0.9154929577464789,0.7707509881422925,0.899833654787348,"{""01_opishnyan_ceramics"":0.8542914171656687,""02_ornek"":0.9840546697038725,""03_bubnivka_ceramics"":0.9154929577464789,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.517855528635302,""02_ornek"":0.9839080459770115,""03_bubnivka_ceramics"":0.9340659340659341,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c100__source0__blend0p5,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0__blend0p5,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,38,0.93502658003544,0.9324292437463872,0.9425212668734233,0.8811596268410631,0.515306882484115,0.6503093590089114,,0.8576846614512665,0.6836727263901362,0.8522954091816367,0.9248826291079812,0.76953125,0.9011396306467939,"{""01_opishnyan_ceramics"":0.8522954091816367,""02_ornek"":0.9840546697038725,""03_bubnivka_ceramics"":0.9248826291079812,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.515306882484115,""02_ornek"":0.9839080459770115,""03_bubnivka_ceramics"":0.9461538461538462,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c100__source0__blend0p75,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0__blend0p75,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,38,0.932663910218547,0.930415835382265,0.9420039915648856,0.8735853529600741,0.47597031161396886,0.6162038418786433,,0.8528136130535837,0.6369256540780823,0.8403193612774451,0.9342723004694836,0.7595419847328244,0.8981512454449049,"{""01_opishnyan_ceramics"":0.8403193612774451,""02_ornek"":0.9840546697038725,""03_bubnivka_ceramics"":0.9342723004694836,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.47597031161396886,""02_ornek"":0.9839080459770115,""03_bubnivka_ceramics"":0.9476190476190476,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c100__source0__blend1,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0__blend1,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,1.0,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,38,0.9308919078558772,0.9283918869813798,0.9402666212351225,0.872821123434355,0.4724821643183747,0.6130846734968481,,0.8461237053521069,0.5968805374137334,0.8363273453093812,0.9295774647887324,0.7471698113207547,0.894777998110096,"{""01_opishnyan_ceramics"":0.8363273453093812,""02_ornek"":0.9840546697038725,""03_bubnivka_ceramics"":0.9295774647887324,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.4724821643183747,""02_ornek"":0.9839080459770115,""03_bubnivka_ceramics"":0.9472860472860473,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c100__source0p5__blend0p25,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0p5__blend0p25,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.5,0.25,6,False,True,,7,False,1693,5,49,0.93502658003544,0.9321824275889602,0.9403622047160478,0.8909380184434109,0.5876420639390788,0.7081830226689646,,0.8591816545765243,0.7101488679499995,0.8602794411177644,0.9061032863849765,0.7813765182186235,0.9010955657893969,"{""01_opishnyan_ceramics"":0.8602794411177644,""02_ornek"":0.9840546697038725,""03_bubnivka_ceramics"":0.9061032863849765,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5876420639390788,""02_ornek"":0.9839080459770115,""03_bubnivka_ceramics"":0.9227106227106225,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c100__source0p5__blend0p5,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0p5__blend0p5,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.5,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,49,0.9344359125812167,0.9316874730560072,0.9405027686585854,0.8792275419870179,0.518100670668103,0.6519991152368896,,0.8574110077551376,0.716713712151761,0.8562874251497006,0.9107981220657277,0.776,0.9002706415678084,"{""01_opishnyan_ceramics"":0.8562874251497006,""02_ornek"":0.9840546697038725,""03_bubnivka_ceramics"":0.9107981220657277,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.518100670668103,""02_ornek"":0.9839080459770115,""03_bubnivka_ceramics"":0.9336996336996336,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c100__source0p5__blend0p75,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0p5__blend0p75,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.5,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,49,0.9314825753101004,0.9284872954704231,0.9379669951352095,0.8694102268158008,0.480003105801028,0.6185200620146237,,0.8491255874205248,0.6716203302844359,0.8483033932135728,0.9061032863849765,0.7628458498023716,0.8949370122585014,"{""01_opishnyan_ceramics"":0.8483033932135728,""02_ornek"":0.9840546697038725,""03_bubnivka_ceramics"":0.9061032863849765,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.480003105801028,""02_ornek"":0.9839080459770115,""03_bubnivka_ceramics"":0.9227106227106225,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_global_cls_patch__c100__source0p5__blend1,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0p5__blend1,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.5,1.0,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,49,0.932663910218547,0.929665948933191,0.9387653983288224,0.8694276776045765,0.4800903597449064,0.6185969138036279,,0.8524428099134602,0.6641635065439091,0.8522954091816367,0.9061032863849765,0.7689243027888446,0.896901434696448,"{""01_opishnyan_ceramics"":0.8522954091816367,""02_ornek"":0.9840546697038725,""03_bubnivka_ceramics"":0.9061032863849765,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.4800903597449064,""02_ornek"":0.9839080459770115,""03_bubnivka_ceramics"":0.9227106227106225,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c10__source0__blend0p25,global_cls__c10__source0p5,pair_letterbox_cls_patch__c10__source0__blend0p25,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,0.25,7,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,41,0.9356172474896634,0.9322669692185312,0.9402780200423078,0.8806711044741377,0.5548877643971204,0.6808130699858074,,0.8584599480546415,0.7101488679499995,0.8622754491017964,0.9014084507042254,0.7804878048780488,0.901583490590342,"{""01_opishnyan_ceramics"":0.8622754491017964,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5548877643971204,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9018315018315017,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c10__source0__blend0p5,global_cls__c10__source0p5,pair_letterbox_cls_patch__c10__source0__blend0p5,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,0.5,7,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,41,0.9367985823981099,0.9336888210187263,0.9422123335834055,0.8741185161066675,0.5183607705198543,0.6507942371371913,,0.8620189296015646,0.7094444630796677,0.8602794411177644,0.9107981220657277,0.7854251012145749,0.9035690219554501,"{""01_opishnyan_ceramics"":0.8602794411177644,""02_ornek"":0.9886104783599089,""03_bubnivka_ceramics"":0.9107981220657277,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5183607705198543,""02_ornek"":0.9885057471264368,""03_bubnivka_ceramics"":0.9032967032967033,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c10__source0__blend0p75,global_cls__c10__source0p5,pair_letterbox_cls_patch__c10__source0__blend0p75,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,0.75,7,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,41,0.9362079149438866,0.9331174118598137,0.9428362837964895,0.8550259903625989,0.4457098128870455,0.5859659943640887,,0.8607236194237252,0.6466922092166826,0.8562874251497006,0.92018779342723,0.7777777777777778,0.9033657370276741,"{""01_opishnyan_ceramics"":0.8562874251497006,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.92018779342723,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.4457098128870455,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.8827838827838829,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c10__source0__blend1,global_cls__c10__source0p5,pair_letterbox_cls_patch__c10__source0__blend1,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,1.0,7,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,41,0.9344359125812167,0.9314236388230708,0.9416386790060705,0.8505352483898594,0.4396730194402643,0.5796853269726251,,0.8555038611158645,0.5743735276624401,0.8502994011976048,0.92018779342723,0.7686274509803922,0.8994457879327661,"{""01_opishnyan_ceramics"":0.8502994011976048,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.92018779342723,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.4396730194402643,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.8663669663669664,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c10__source0p5__blend0p25,global_cls__c10__source0p5,pair_letterbox_cls_patch__c10__source0p5__blend0p25,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,0.25,7,False,True,,5,False,1693,5,51,0.9356172474896634,0.9323399749382961,0.939738254502964,0.8873305913877083,0.5892841000638736,0.708227829551154,,0.8595702129270243,0.7101488679499995,0.8642714570858283,0.8967136150234741,0.7860082304526749,0.9017051667899499,"{""01_opishnyan_ceramics"":0.8642714570858283,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.8967136150234741,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5892841000638736,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9007326007326006,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c10__source0p5__blend0p5,global_cls__c10__source0p5,pair_letterbox_cls_patch__c10__source0p5__blend0p5,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,0.5,7,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,51,0.9362079149438866,0.9328579357265235,0.9401938353685676,0.8787690349767869,0.5540675773246647,0.6796272876576726,,0.8615346335406295,0.7319623935687553,0.8642714570858283,0.8967136150234741,0.7925311203319502,0.9018185285086115,"{""01_opishnyan_ceramics"":0.8642714570858283,""02_ornek"":0.9886104783599089,""03_bubnivka_ceramics"":0.8967136150234741,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5540675773246647,""02_ornek"":0.9885057471264368,""03_bubnivka_ceramics"":0.8908424908424908,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c10__source0p5__blend0p75,global_cls__c10__source0p5,pair_letterbox_cls_patch__c10__source0p5__blend0p75,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,0.75,7,False,True,,3,False,1693,5,51,0.9362079149438866,0.9329819531465514,0.9396540698292236,0.8809237707431379,0.5864196777348415,0.704117409300451,,0.8636668644825837,0.7094287467268506,0.8662674650698603,0.892018779342723,0.8016877637130801,0.9020252242086579,"{""01_opishnyan_ceramics"":0.8662674650698603,""02_ornek"":0.9886104783599089,""03_bubnivka_ceramics"":0.892018779342723,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5864196777348415,""02_ornek"":0.9885057471264368,""03_bubnivka_ceramics"":0.8692640692640693,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c10__source0p5__blend1,global_cls__c10__source0p5,pair_letterbox_cls_patch__c10__source0p5__blend1,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,1.0,7,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,51,0.9332545776727702,0.9299482640576991,0.9365785307665041,0.8644509906496683,0.5161436893554047,0.6463604851486386,,0.8553093435369409,0.6837885172586825,0.8602794411177644,0.8826291079812206,0.7899159663865546,0.8966025674867139,"{""01_opishnyan_ceramics"":0.8602794411177644,""02_ornek"":0.9886104783599089,""03_bubnivka_ceramics"":0.8826291079812206,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5161436893554047,""02_ornek"":0.9885057471264368,""03_bubnivka_ceramics"":0.8571761571761572,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c100__source0__blend0p25,global_cls__c10__source0p5,pair_letterbox_cls_patch__c100__source0__blend0p25,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,0.25,7,False,True,,2,False,1693,5,52,0.9379799173065564,0.9349603928551297,0.9424145919688771,0.8876583670603114,0.5894577769616884,0.7084576657920822,,0.8660767300734542,0.7396426499869678,0.8682634730538922,0.9061032863849765,0.7942386831275721,0.905706866233182,"{""01_opishnyan_ceramics"":0.8682634730538922,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9061032863849765,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5894577769616884,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9021978021978023,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c100__source0__blend0p5,global_cls__c10__source0p5,pair_letterbox_cls_patch__c100__source0__blend0p5,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,0.5,7,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,52,0.9409332545776727,0.9381403775533046,0.9460298965709406,0.881016098258333,0.5544149311202944,0.6805600121981548,,0.8751451620152851,0.7197377133832188,0.872255489021956,0.92018779342723,0.8065843621399177,0.9110068407301402,"{""01_opishnyan_ceramics"":0.872255489021956,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.92018779342723,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5544149311202944,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.904029304029304,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c100__source0__blend0p75,global_cls__c10__source0p5,pair_letterbox_cls_patch__c100__source0__blend0p75,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,0.75,7,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,52,0.9397519196692262,0.9368957722625246,0.9452314933773278,0.864570465850813,0.4827428796388056,0.6195518477311794,,0.8707478097580037,0.656576311547838,0.8682634730538922,0.92018779342723,0.7967479674796748,0.9089324985788405,"{""01_opishnyan_ceramics"":0.8682634730538922,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.92018779342723,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.4827428796388056,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.8934731934731935,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,correction,pair_letterbox_cls_patch__c100__source0__blend1,global_cls__c10__source0p5,pair_letterbox_cls_patch__c100__source0__blend1,pair_letterbox_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,1.0,7,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,5,52,0.9385705847607797,0.935438593409948,0.9428137935656835,0.8577497004093579,0.48160608539856303,0.61685995587312,,0.8665868291532668,0.6324137106064796,0.8702594810379242,0.9061032863849765,0.7942386831275721,0.9057700633766711,"{""01_opishnyan_ceramics"":0.8702594810379242,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9061032863849765,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.48160608539856303,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.8605061605061606,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
